,income_bin
13729,0
24805,0
18939,0
27309,0
5361,0
3240,0
30667,1
1002,1
30910,1
12657,0
30656,0
730,0
65,0
1694,0
11409,1
8555,0
15351,0
15869,1
19951,0
12908,0
20628,0
21780,0
20157,0
15720,0
19333,1
28245,1
2719,1
16884,0
31416,0
17777,0
27238,0
13749,0
12070,0
524,1
14860,0
18591,0
12921,0
16420,0
13164,0
16923,1
18110,0
4774,0
26,0
17281,0
22057,1
20308,0
29399,0
16333,0
7684,0
7369,0
12114,1
24863,0
27971,0
3038,0
3731,0
32402,1
20749,0
5925,1
531,0
11330,1
4329,1
16383,0
20427,0
6415,1
31235,1
27973,1
22871,0
4935,1
14655,1
24224,0
7116,0
8029,1
26616,0
21033,1
14534,0
7993,0
1932,0
27456,1
11605,0
4217,0
30563,0
21663,0
6605,0
30613,0
3681,0
17107,0
19563,1
2548,0
19795,0
3396,0
16674,0
4037,0
10589,1
5102,0
19416,1
21504,1
26495,1
2888,0
31598,0
30805,1
3806,1
25897,0
8228,0
13263,0
8732,0
21363,0
1376,0
19536,0
30965,0
22381,0
20751,0
13712,0
5252,0
3365,1
22297,0
15687,0
24133,0
17384,0
28450,0
18955,1
17929,0
19103,0
10235,0
13041,0
9831,0
28338,0
5756,1
29337,0
21526,0
26831,0
5579,0
3508,0
5069,1
10521,0
23671,1
19512,0
29052,0
31314,0
21083,0
32010,0
19097,0
2254,1
25924,0
24509,0
11847,1
30557,0
20902,0
2726,1
14814,1
24617,0
13067,0
28355,0
21257,0
21964,0
17550,0
26282,0
5530,1
15403,0
16238,1
21076,0
10163,0
23830,0
7145,0
25605,0
5231,1
14094,0
9137,0
18224,0
21925,0
5839,1
23654,0
24897,0
63,1
7245,0
30710,0
27970,1
13533,0
19018,0
26205,0
3216,1
15133,1
8306,0
13363,0
1447,0
23466,0
10765,0
16415,0
7388,0
30618,0
30332,0
31044,0
9569,0
70,0
13823,0
28586,0
15524,1
22447,1
2101,0
26025,0
13246,0
4767,0
19294,1
2484,1
3277,0
2336,0
14664,0
15835,0
9067,0
22550,0
1198,0
8603,0
15952,0
10660,0
8395,0
20574,0
228,0
8541,1
8722,1
13093,1
9015,0
23673,0
8807,0
19809,1
26083,1
26422,0
26147,0
32388,0
1690,0
3949,0
22993,0
11296,0
25627,1
11640,0
1141,0
26662,0
23588,0
27976,1
18388,0
6865,0
25252,0
30121,0
9629,1
9334,0
22141,1
19987,0
21723,1
15993,0
2853,0
1403,0
23146,0
25906,1
28619,0
20590,0
1087,0
31940,0
1669,1
4339,1
16206,1
27399,1
31705,0
25742,1
20437,0
2426,1
8926,0
6448,0
19720,0
29471,1
10259,0
22859,0
18066,1
1571,1
5373,0
7460,1
19030,0
286,1
1132,0
24521,0
15987,0
5857,1
5672,1
25810,0
18705,0
3104,0
7174,0
7109,0
25412,0
22935,0
25741,0
15199,1
101,1
25477,0
27419,0
4314,0
24221,0
5939,0
27740,0
27662,1
29917,0
11752,1
24645,0
5395,0
2532,0
8441,0
20148,0
25955,0
13973,0
22569,1
28180,0
7883,0
30067,1
15979,0
5826,0
1080,0
5693,0
29235,0
18615,1
31646,1
4014,0
6339,0
8258,1
26266,0
27751,0
23497,0
15588,0
11936,0
10793,1
22488,0
5002,0
20323,0
11623,0
5494,1
8149,0
9815,0
29321,0
7081,0
5153,0
28822,0
28438,0
14164,0
20579,1
19057,0
7042,0
7302,0
9746,0
12131,0
7891,0
25327,1
23330,0
23019,0
19554,0
11718,1
13504,0
18413,0
15473,0
20452,1
29475,0
3376,0
2408,0
1466,0
23303,1
26884,0
10208,1
26703,0
2755,0
17000,1
30964,1
5576,0
9881,0
16788,1
31638,0
11858,0
16401,0
689,0
5587,0
15072,0
7898,0
26705,0
8636,0
29347,0
6638,0
6196,1
9483,0
14545,0
14887,0
24006,0
16346,0
31508,0
19413,0
10271,0
26634,0
3044,0
26053,0
4309,0
15189,0
9198,1
3389,1
17307,1
17858,0
12000,0
19526,0
4571,1
29267,0
28030,0
20336,0
13941,1
7599,1
3414,0
6031,0
14090,0
22449,1
28147,0
15340,0
2250,0
19081,0
14823,0
3594,1
7667,0
7859,0
10224,0
19786,0
25042,0
25952,0
23780,0
20164,1
23143,0
103,0
29095,0
27938,0
668,0
11793,0
6953,0
25296,0
8834,0
14746,0
32334,0
12132,0
17060,0
5109,0
28646,0
8185,0
2746,0
12580,0
20559,0
14893,0
5982,0
5313,0
31686,0
14995,0
4406,0
27260,0
31392,0
15046,0
1754,1
29977,1
124,0
19890,0
14539,1
9317,0
16841,0
21753,0
13571,0
26758,0
8777,0
23173,0
388,0
31333,1
29743,0
2766,0
5022,0
14149,0
2695,1
31544,0
12680,1
3801,0
23043,0
21859,0
17702,1
10852,0
16661,0
15123,0
24979,0
24742,1
6951,0
7478,0
22010,1
1222,0
26450,0
29219,0
28618,0
5923,0
28652,1
9491,1
15949,0
30858,1
20296,0
1225,0
30438,1
2966,0
6463,0
13017,0
22595,0
14816,1
10384,0
2913,0
26608,0
18505,0
29453,0
18728,0
23627,1
1579,0
14448,0
20640,0
779,0
25140,0
25824,0
12821,0
8814,1
26098,1
32346,0
30584,0
15100,1
25010,0
31794,1
21195,0
14052,0
59,0
31332,0
22393,0
16745,0
7559,1
22128,1
29061,1
25777,1
24068,0
11283,0
8780,0
26854,0
10878,0
3948,0
2507,0
24311,0
6223,0
21972,0
27074,0
8966,1
17313,0
13123,1
12689,1
1064,1
17977,0
31999,0
23598,1
12575,1
14916,1
2997,0
24390,0
29540,0
21646,0
28667,0
7016,0
23258,0
19009,0
1093,0
25144,0
18440,1
17012,0
24120,1
22639,0
17234,0
28948,0
7355,1
17485,1
237,1
4052,0
4606,0
26223,0
20614,0
32507,0
20518,1
20665,0
2871,1
7955,0
24094,0
16493,0
19420,0
16045,0
10596,0
15459,0
709,0
17137,0
28666,0
3809,1
24653,0
9022,1
10178,0
30320,1
16523,1
31495,0
15752,0
24978,0
14521,0
12835,0
28535,0
19033,0
23114,0
3814,0
7996,0
13205,0
5959,0
23996,0
10305,0
27803,0
17423,0
22490,0
17848,0
3116,0
24787,0
19383,0
16261,1
25301,0
27705,0
23981,0
5073,1
21436,0
10422,0
9526,0
26805,0
6043,0
2878,0
28774,0
6786,0
31522,0
30823,0
31103,0
9824,1
432,0
29481,0
23453,0
443,1
24702,0
16891,0
19518,0
19765,1
21385,1
17678,0
5029,0
12159,0
28064,1
16180,1
14154,1
28937,1
16683,1
3360,1
24421,0
24432,0
13843,0
13429,0
27768,0
21004,0
11938,0
1264,0
19224,0
31313,0
17668,0
8315,0
5135,0
30485,1
13111,0
3082,0
23410,0
27752,0
17736,1
561,1
9353,0
9002,0
14274,0
221,0
17464,0
19619,0
29824,0
21514,1
32556,0
28404,0
13012,0
7142,0
30493,0
21856,0
7895,0
2846,0
11028,0
19083,0
21893,0
7073,1
14585,0
2329,0
26810,1
25343,0
28702,1
28677,0
25785,1
4968,0
26252,0
6378,1
9878,0
12151,0
11275,1
18012,0
28613,1
6864,0
29527,0
7037,0
19489,0
9474,0
9996,0
32341,1
5972,0
25496,0
27690,0
18714,0
21065,1
13340,0
14204,1
23546,0
19047,0
20321,1
28205,0
3747,0
22540,0
23398,0
5411,0
14293,0
10357,0
28125,0
12854,0
17945,1
27572,0
3286,0
32511,0
15135,0
25489,0
4265,1
31291,0
7239,0
15436,1
9954,1
23825,0
25330,0
12316,0
26548,0
11463,0
18398,0
9255,0
15363,0
8711,0
4617,0
31608,1
23256,1
17030,0
27272,0
13247,0
24131,1
20782,0
7541,0
23922,0
7908,0
5565,0
29206,0
21641,1
7119,0
31800,0
17297,0
14301,0
25707,1
8676,0
206,1
17245,1
30363,1
22411,0
13270,1
15282,0
7640,0
18032,0
12150,0
30663,0
10960,1
662,0
24776,0
30846,0
18950,0
18496,0
23763,1
15908,0
11293,0
1103,0
14372,0
27043,0
15569,0
11016,0
20748,0
5567,0
30460,0
30341,0
6231,0
6681,0
4677,0
18351,0
23640,0
29833,0
5397,1
15774,1
29561,0
3026,0
8627,0
8125,1
22676,0
3245,1
23762,0
30524,0
14247,0
900,0
12489,0
12228,0
5255,0
20253,0
24153,0
19688,0
23915,0
16417,0
23003,0
24098,0
32549,0
13004,0
30544,0
12789,0
11500,0
5113,0
14900,0
23686,1
1655,1
11980,0
25195,1
18428,0
6701,0
20173,0
17092,1
14006,0
28021,0
26919,0
8748,0
3450,0
21810,0
22204,1
5492,0
21165,0
19748,0
538,0
429,0
28366,1
492,0
14128,1
1743,0
22560,0
11438,0
15826,0
28877,1
20958,0
4947,1
30005,0
13297,0
6950,0
5636,0
11809,1
21451,1
8742,1
22377,0
10405,0
27484,1
23770,0
9702,0
17018,1
11933,0
30185,0
30567,0
4863,0
9845,0
115,0
3223,0
14108,0
10113,0
9945,1
15408,1
18831,0
21766,0
23821,0
26305,1
15751,0
15988,0
4276,0
1890,0
32281,0
18422,0
2388,0
31528,0
2894,1
6204,0
3956,0
24816,0
3015,0
17799,1
14930,0
20221,0
26146,0
15286,0
20087,0
32086,0
9749,0
7158,0
16173,0
21326,0
25942,0
15155,0
3122,1
21075,0
16994,0
32075,0
8023,1
12074,0
28553,1
19343,0
22852,0
6457,1
15325,0
176,0
2569,1
11479,0
28114,0
10911,1
3995,0
14767,0
16664,0
15064,0
13859,0
17513,1
16182,1
22166,0
6936,0
1432,1
6842,0
28179,0
2497,1
12163,1
121,0
15973,0
16467,0
9940,0
16306,1
23838,0
26049,0
23097,0
29234,0
13538,0
31437,0
15167,0
24567,1
21276,0
8389,0
17375,0
18724,0
30305,0
2376,0
1166,1
12430,0
18851,0
7087,1
6777,0
1454,1
29106,0
21658,1
5646,0
13144,0
30201,0
17463,1
29299,0
32187,0
4544,0
23886,0
31730,1
28417,1
270,1
15276,0
27346,0
26795,1
27050,0
15580,0
7188,0
24313,1
4257,1
10532,0
3140,1
18628,0
1870,0
8896,0
24571,1
27578,0
13180,0
17172,1
16348,0
20831,0
8643,1
843,0
16654,0
5458,1
30047,0
31436,0
27741,0
22814,0
23600,1
22274,0
14634,0
16596,1
21715,1
15158,0
24070,0
5379,0
23036,0
18015,1
20814,0
8811,0
27079,1
7152,0
6250,1
14185,0
7408,0
27199,0
9385,0
10356,1
1885,0
1572,0
18378,1
22849,0
6002,1
24889,0
15492,0
851,0
28967,0
24517,0
29060,1
16068,0
5977,1
6,0
18262,1
15107,0
9543,0
19328,0
3761,0
16996,0
3166,1
29349,0
29107,0
31366,0
8991,0
7935,0
6077,0
5970,1
16354,0
11143,0
29146,0
27068,0
23697,0
2617,0
31590,0
30998,0
13440,0
28027,1
25500,0
28261,1
24586,0
23440,0
23149,0
744,0
15366,0
21882,0
6004,1
14162,0
8670,0
14053,0
29195,0
6445,0
18416,0
5047,0
27675,0
6050,0
1677,0
6130,0
6802,0
1412,1
31672,0
25379,0
3531,0
19441,0
27380,0
4370,0
1799,0
4359,1
13301,1
10676,0
31062,0
12414,0
14313,0
704,1
18488,0
20412,0
8779,0
15816,0
2817,1
627,0
6788,0
31524,1
3651,1
14368,0
24695,1
23768,0
9274,1
3662,0
27214,1
16565,0
25211,1
3019,0
12221,0
30983,0
16736,0
32123,1
11260,1
16164,1
551,0
21573,1
25041,0
25682,0
858,0
18238,0
17143,0
12661,0
29007,0
27832,1
955,0
5847,0
2891,0
31012,0
6405,0
30634,0
12848,0
24587,0
19300,0
7512,0
15101,1
130,0
27744,0
30671,0
10192,1
3125,1
15223,0
11421,0
2339,1
29130,0
7719,0
26202,1
30988,0
25811,0
23320,0
27856,1
10414,0
20838,0
5218,0
29039,1
1950,0
10670,0
1385,0
13515,0
20609,1
4989,0
30469,1
23940,0
17388,1
28389,1
1,0
10119,1
24531,0
11257,0
8366,1
31380,1
16294,0
9194,1
2684,0
19942,0
22188,0
11291,0
30696,0
15753,0
5108,1
6848,0
20718,0
17606,0
7259,0
24072,1
9686,1
10061,1
2885,0
5385,1
23525,0
15486,0
26413,0
11358,0
1616,1
21920,0
8874,1
9859,0
12303,1
16953,1
12495,0
15941,0
431,0
11561,1
18267,0
12073,0
17885,1
5768,0
23871,0
18458,1
3323,0
15851,0
26048,0
9681,0
13232,0
14336,0
14469,0
10300,0
13400,0
5110,0
25911,1
17267,0
32029,1
28213,0
13832,0
29213,1
12181,0
24058,0
31306,1
17568,0
14141,0
9546,0
1435,0
22956,0
4836,1
29317,0
30060,0
9038,1
29019,0
10549,0
24323,1
23099,0
10172,0
19147,0
20988,0
14155,0
1862,1
8363,1
6946,0
31297,0
862,0
1952,0
26560,1
12772,0
30529,0
4586,0
27956,0
1772,1
11338,0
11115,0
1404,0
17279,1
4514,0
22840,1
25795,0
23186,0
28341,0
22611,1
20918,1
2586,0
32417,0
196,0
28686,0
26247,1
10018,0
11034,0
31460,0
4241,0
23067,0
8669,1
669,0
1196,0
13617,0
10033,1
3482,0
26389,0
31128,1
17492,1
15216,0
19662,0
30558,0
12595,1
21901,0
3107,1
28062,1
6052,0
4041,0
24539,0
16367,0
20016,0
2541,1
14782,0
29022,0
20848,1
29703,0
30632,1
4226,0
7325,0
24119,0
4397,0
9603,0
3479,0
29361,0
5117,0
29667,0
22385,1
12264,0
31485,0
2555,0
30608,0
16986,0
2563,0
10473,0
6169,0
7459,0
10079,1
24312,0
29296,1
27796,1
12797,0
30897,0
10055,0
29958,1
17487,0
28664,0
4992,0
16811,1
30657,1
3370,0
16402,0
26931,0
6024,1
12798,0
8842,0
7511,0
23193,0
21665,0
24132,0
29220,0
3710,0
25403,0
457,0
20017,0
107,0
14384,1
18375,0
28352,0
12402,0
8404,0
17387,1
1989,0
15741,1
17976,0
12718,0
15879,0
295,0
12978,1
31834,0
27521,0
22525,0
29770,0
12700,0
29101,0
23959,0
4044,0
6297,0
14397,0
9770,0
16490,0
26496,0
30016,1
5622,0
16933,0
10332,0
16072,0
27805,1
19470,1
26335,0
26518,0
11302,0
2068,1
9755,0
21953,0
18970,0
5758,0
29972,0
24483,1
21684,0
31835,0
6328,0
16323,0
11344,0
15471,0
5676,0
16732,0
4126,0
27024,0
15795,0
12573,1
24158,0
4848,0
5427,0
30969,1
21978,1
15701,0
21068,1
4890,0
29056,1
9294,0
4116,0
28262,0
9460,0
17320,0
23558,0
12501,0
14231,0
988,0
4893,0
21619,0
26296,0
12403,0
29295,0
17649,0
22000,1
18517,0
6902,0
29552,0
8638,0
12869,0
4621,0
23089,1
16462,1
8478,0
31865,0
10649,0
9944,0
18260,0
27746,0
8856,1
146,0
17526,0
15935,0
557,0
8747,0
14373,0
21527,1
28798,1
8658,0
30801,1
23519,1
16237,0
4109,0
12511,0
16287,1
13880,0
1735,1
9326,0
31411,1
14835,1
10547,0
18836,0
23295,1
14317,0
30120,0
17597,1
620,0
25565,0
11519,0
30280,0
21386,0
4865,1
23548,1
10841,0
30014,1
13986,0
384,0
17263,0
17734,0
17730,0
16371,0
17062,0
26855,0
17793,0
7947,0
4953,1
16246,1
12904,1
23744,0
7834,1
25767,0
12583,0
24721,0
12732,1
30891,0
19295,0
17468,0
12023,0
13100,0
32560,1
29967,0
2264,0
24774,0
27417,0
19448,0
11786,0
19422,0
22023,0
14732,0
8709,0
27460,0
8472,0
4987,0
3793,0
22949,0
21279,1
20811,1
9224,0
11244,0
10451,0
4022,0
7285,1
29364,0
14996,0
4808,1
20062,0
820,0
10618,1
10876,0
24191,1
8456,0
32296,0
2100,1
14888,1
5089,0
14441,0
11175,0
18286,1
13652,0
20260,0
23182,0
31055,0
24765,0
29012,0
7469,0
15680,0
15005,0
14775,0
7161,0
25763,0
11560,0
6208,1
17401,0
12251,1
15977,0
29782,0
2334,1
19040,0
25904,1
366,0
5258,0
31507,1
26414,1
19546,0
10370,0
14447,0
12415,0
3632,0
7549,0
17068,0
29277,0
26436,0
20394,0
14792,0
19660,1
3698,1
19889,0
24057,0
83,0
5617,0
25734,0
32074,0
17906,0
6700,0
11529,0
4806,1
2902,0
9079,1
13049,0
7782,0
7059,0
4546,1
8623,0
14120,1
30302,1
12248,1
5181,0
4746,1
15702,0
2985,0
29915,0
6480,0
880,0
8520,0
27886,1
24325,0
16442,0
31880,0
22165,0
18484,0
32525,0
11229,0
6482,1
475,0
8611,0
23858,0
17561,0
8531,0
11163,0
23638,0
2830,0
15245,0
2753,1
9362,0
18953,0
1201,1
1115,1
2182,1
22764,0
23412,0
7026,0
4763,1
24588,0
5020,0
14868,0
13432,0
2578,1
19017,0
12721,1
23402,1
27709,1
25656,0
17940,0
22406,0
22515,1
29815,0
1487,0
8591,0
4064,0
569,0
23655,0
9558,1
25749,1
4463,0
7320,0
14508,0
24430,0
27047,1
21597,1
8989,1
24126,0
23967,1
4120,0
3976,0
2021,0
22364,0
32426,0
3611,0
15769,0
1994,1
23896,1
8592,0
9052,0
7716,1
2269,0
2981,0
16921,0
8067,0
18673,1
27562,0
22786,0
19975,0
3027,1
14205,0
303,1
24873,0
20377,1
24784,0
7437,0
2352,1
16850,0
26998,0
5548,0
10430,0
26582,0
31173,0
28899,1
28945,0
28795,0
1817,0
13460,1
10608,0
28239,0
14326,1
3366,0
17124,0
31855,0
19016,0
16198,0
6455,1
2736,1
923,0
23439,1
23576,0
25816,0
132,0
23479,0
28394,0
7704,0
9850,0
24345,0
32165,0
19614,0
18352,1
17479,0
9397,0
14440,1
29568,0
5450,0
8841,0
99,0
28084,0
7196,0
634,0
10853,0
12362,0
18443,1
17261,1
27997,0
20196,0
18199,0
7728,0
1804,0
9519,0
2626,1
3922,0
21465,0
3552,1
29894,0
13056,1
10650,0
16244,0
3062,0
26474,0
10931,0
11312,0
18704,0
20569,1
14503,0
10341,0
1027,1
22951,0
18843,0
7595,0
1899,0
19288,0
11360,0
16997,0
19394,0
14826,0
1565,0
16753,0
23371,0
18288,0
2152,0
105,1
11812,0
16125,0
16299,0
19510,0
5026,1
16998,1
4079,0
16249,0
6542,0
11159,0
30752,0
27783,0
8393,1
25848,0
3025,0
28561,1
24798,0
29120,0
20567,0
32244,0
10066,0
5186,0
16395,0
2405,0
7417,0
26791,0
4249,0
25389,0
26291,0
13636,0
3254,1
8563,0
19687,0
9383,0
11526,0
29176,1
11060,1
10010,1
27880,0
25271,1
1563,0
29751,0
16429,0
7675,0
21243,0
4054,0
29498,0
5262,0
5955,1
26945,0
22950,0
27033,0
23112,0
3186,0
27659,0
25522,0
31259,0
22349,0
12927,0
28936,0
790,1
12651,0
10725,1
9789,0
29200,0
27762,0
24993,1
12546,1
8126,0
7323,0
27291,0
15217,0
13788,1
26963,1
111,1
26122,1
24362,1
12266,1
16634,0
5351,1
22901,0
21482,1
4914,1
27171,0
31129,0
17818,0
3299,0
32536,1
12559,0
26811,0
11749,0
13911,0
9630,0
6730,0
31633,1
9527,0
10711,0
3098,0
24209,1
29038,1
778,1
13119,0
16207,0
780,0
15381,1
19897,0
430,0
2546,1
16425,0
22717,0
18539,0
16691,0
29309,0
20116,0
30572,1
21501,1
10817,0
3856,0
9600,0
24175,0
22799,0
15599,0
29088,0
16868,0
11106,0
7651,0
22399,1
8424,0
21792,1
29170,0
9875,0
10141,0
16460,1
32058,0
28072,1
31090,0
20587,0
20741,0
25841,1
29719,1
25097,0
5430,0
24113,1
10710,0
2275,0
7562,0
24934,0
6355,0
4156,0
19828,0
9318,0
4011,0
6574,1
28751,0
29807,0
10771,1
11687,1
32328,0
2320,0
22325,0
25267,0
14538,0
27230,0
8273,0
3322,0
8580,0
7262,0
15681,0
24923,0
20765,0
22036,0
4336,0
7981,0
5715,0
6719,0
19629,0
17004,0
30191,0
4040,0
13580,0
17439,0
15047,0
26070,0
21470,0
13442,0
28971,0
410,0
11455,0
29575,0
20629,1
421,0
10392,0
14309,0
20638,1
19060,0
648,0
2693,0
26116,0
20378,0
21164,0
12505,0
17195,0
16192,0
973,0
4718,0
2077,0
30187,0
23107,0
11930,1
2094,0
19566,0
15662,0
2435,0
11336,0
31625,0
27730,0
24910,0
3824,0
20056,0
29508,0
11825,0
3892,1
27508,1
22470,1
15678,0
20126,1
12083,1
23378,0
8816,1
2937,0
5599,1
23335,0
15787,1
8276,0
18971,1
5050,0
311,1
8375,0
3749,1
7052,0
2940,0
12223,0
19286,0
26870,0
1238,0
26510,0
13535,1
18536,1
8788,0
3973,0
27471,1
24836,0
4922,0
4005,1
32049,1
8458,1
13943,0
15502,0
6098,0
24664,0
26235,0
14452,1
21081,0
7843,1
28467,0
21240,1
19827,0
12447,0
12876,1
16137,0
16781,0
14422,0
4540,1
24333,0
7627,0
29086,0
11380,0
21708,0
30949,0
19210,0
18943,1
13383,0
22137,1
6947,0
21951,0
26627,1
2705,0
26475,0
2442,0
8859,0
18802,0
27197,0
9010,0
18654,1
13110,0
26045,0
27311,0
4572,0
347,0
5273,0
18744,0
17797,0
26985,1
10629,0
30921,1
29312,0
23977,1
19321,0
4043,0
24381,1
17452,0
5006,0
29681,1
30240,0
26852,0
8474,0
25607,0
29753,0
11651,0
29821,0
24996,0
13427,1
19766,0
25294,0
16795,0
8557,0
11218,0
30989,0
20610,1
86,1
427,0
27129,0
27342,0
16535,0
17774,0
7442,0
784,1
7601,0
27654,0
27315,0
32022,0
1542,0
31780,0
16271,0
13398,0
9571,0
15173,0
10425,0
7569,0
6509,0
27181,0
20211,0
848,0
23685,1
26380,0
19134,0
21176,0
13366,1
19885,0
8018,0
13705,0
21480,0
28432,0
7952,0
27941,0
18454,0
31321,1
4461,0
15161,1
797,0
29630,0
26702,0
32118,0
2125,0
18433,1
24716,0
30695,1
10195,0
13600,0
10969,0
28247,0
8626,0
7630,0
2284,0
26875,0
21323,0
12332,0
548,0
20626,0
16789,1
6224,1
2389,0
2515,0
11539,1
21967,0
28663,0
19958,0
7563,0
15656,0
3043,0
26131,0
16950,0
25545,0
8524,1
30844,0
1967,0
181,0
23055,1
28908,1
17727,0
5880,0
10800,0
22958,0
5033,1
10822,1
23833,0
3683,0
25286,0
10138,0
19503,0
4117,0
21332,0
7653,0
3084,0
7661,0
24246,0
1480,0
31466,0
8059,0
19933,0
6779,0
28727,0
12270,0
7901,0
11629,0
23052,1
11374,0
8446,0
18765,0
29075,0
9924,1
10104,1
11108,0
22726,0
9771,0
26882,1
18384,0
29997,0
8405,0
13625,1
30369,0
14905,0
17573,1
12097,0
25047,0
16126,1
3845,1
4522,0
30578,1
10937,1
1472,0
21973,0
24097,0
27838,1
1283,0
21341,0
1344,0
15175,0
21185,0
19496,0
4274,0
11046,0
31257,0
22059,0
16679,0
10885,0
823,0
28576,0
12838,0
17303,0
7004,0
16273,0
1291,0
20272,0
23873,0
7248,0
16908,1
762,0
21299,0
22633,0
20662,1
3605,0
5338,0
21207,0
27541,0
10508,1
13414,1
25359,1
27674,0
16111,0
615,0
32428,0
15518,0
7648,1
18250,1
22797,0
11688,0
23920,0
17800,0
22931,1
22069,0
25367,0
31322,1
11580,0
19340,0
21717,0
275,0
29528,0
21694,0
17326,0
8423,0
3076,0
4021,0
25162,0
24719,0
13286,0
9808,0
28164,1
6265,0
23254,0
676,0
18005,1
26009,0
29263,0
24663,0
7919,0
2083,0
8211,0
833,0
30925,0
17529,0
24628,0
21127,0
29879,0
18762,0
13128,1
26844,0
18324,0
4664,0
31694,0
10851,0
6345,0
10830,0
32403,0
8080,0
26180,1
2122,0
21949,1
12990,0
30766,1
10107,0
21933,0
14216,0
20824,0
9802,0
22370,0
19994,0
2079,0
16329,0
1331,0
3073,0
11748,0
22920,0
22767,1
3020,1
11599,0
21567,0
10993,0
7904,0
17589,0
31263,0
30726,0
12031,1
21844,0
4805,1
13468,0
24162,0
134,0
3644,0
13234,0
1808,0
8861,0
6854,0
12422,0
21122,0
23364,0
832,0
31746,0
27647,0
5244,0
20816,1
7343,1
20617,0
12119,0
7256,0
21153,0
22517,0
18411,0
11909,1
6348,0
30579,0
13567,0
19648,0
12794,0
16196,0
25836,0
17133,0
22029,0
17354,0
25344,0
29878,1
30963,0
24265,0
16199,0
30872,0
14617,1
18095,0
4505,0
23870,0
20955,0
30627,0
2522,0
26915,0
7941,0
6228,0
26174,0
25667,0
28422,0
21733,1
28762,0
18830,0
19475,0
20049,0
30682,0
30031,1
17791,0
12682,0
7846,0
19940,0
3570,0
13059,0
21556,0
23531,0
4655,0
17005,0
20666,0
16555,0
405,1
7067,0
16650,0
22353,0
19238,0
8799,0
19243,0
9790,0
3287,0
4202,0
2430,1
3846,0
16162,0
20608,0
12188,1
18538,1
25831,1
27269,0
14123,0
327,1
5432,0
5241,0
21366,0
7802,0
1936,0
27012,0
1299,0
17933,0
21610,1
11974,1
21302,0
26402,0
32034,0
19319,0
10335,0
15529,0
7836,0
18779,1
14047,0
17203,0
3385,0
16001,0
30997,0
7497,1
3782,0
18543,0
16947,0
29474,0
274,0
24494,0
10936,0
1318,1
26830,0
11792,0
24693,0
1273,0
4842,0
29027,0
4659,1
18004,1
14711,0
16189,0
1266,1
17957,1
18756,0
29020,0
2316,0
19077,0
19947,0
19418,0
20306,0
4553,0
21287,0
21373,0
3677,1
15401,0
25858,1
2523,0
10741,0
25297,0
22224,0
8929,0
23537,0
41,0
28537,1
16466,0
18429,0
18307,0
24100,1
18619,0
27369,0
30239,1
18404,0
19063,0
27959,0
29693,0
2116,0
15640,0
1915,1
25582,0
22498,0
31273,0
10538,0
13856,0
19282,1
16924,1
10072,0
2239,0
5619,0
10664,0
798,1
28790,1
17744,1
30012,1
2372,0
11818,0
12867,1
25514,0
1057,0
11416,1
29837,0
20409,0
3821,0
21791,0
7233,0
2242,1
22289,1
14262,0
26319,0
3303,0
24648,0
12653,0
20999,0
8414,0
17556,0
24060,1
9441,0
2618,1
17732,1
2655,0
1744,0
26002,0
22455,1
16979,1
2219,0
22581,0
18617,0
17466,1
32268,0
20975,0
27591,0
21975,0
22050,1
10750,0
18253,0
10550,1
27017,0
4802,0
23669,0
1644,0
23061,1
7337,1
20506,0
17014,0
22657,0
6314,0
3378,0
13654,1
30652,0
24596,0
32398,0
32278,0
13092,1
117,1
9442,0
19686,0
24532,0
4973,0
3478,1
22626,0
7082,1
13613,0
4192,0
30370,0
9942,0
3955,0
19462,0
13390,1
21596,0
22906,1
2825,0
6427,0
7446,0
12645,0
19151,0
26926,1
28833,1
32179,1
12535,0
14250,0
28332,0
31935,0
19532,0
7128,0
17418,0
26738,0
13663,0
23820,0
30636,0
7796,0
30762,0
14797,0
30127,1
960,0
20175,0
17217,0
8344,0
1281,1
17681,0
24536,1
32352,0
6966,0
13799,0
21695,0
28741,0
358,0
30349,0
3337,1
24497,1
4622,1
11864,0
17370,1
31365,1
1670,1
3931,0
4843,0
32386,1
17508,1
6305,0
10462,0
12155,0
20774,0
7286,1
30311,0
2240,1
22944,0
5979,1
16221,0
8746,1
1306,0
25671,0
386,0
30896,0
10046,0
19259,0
21811,0
18763,1
25621,0
10317,1
20359,0
23294,0
20311,1
7827,0
28947,0
5416,0
23715,1
4204,0
29758,0
5358,1
8508,0
17376,0
21740,0
31163,0
19012,0
1514,1
19760,1
3281,1
10448,0
24982,0
6398,0
20050,0
20728,0
12472,0
18709,1
30861,0
17445,0
12469,0
29046,1
14104,1
25023,1
18498,0
14556,0
11677,0
1850,0
23688,0
29645,0
12586,0
27213,1
11406,0
6928,0
25879,0
17771,1
16814,0
31213,0
27836,0
17038,0
12400,0
21160,0
16796,1
12106,0
29572,0
5217,0
16693,0
30537,0
19685,0
10329,0
6464,0
28080,0
1205,1
7613,1
28471,1
12124,0
28581,0
16439,0
25228,0
23925,1
21169,0
1433,0
31968,1
5347,1
11,1
3746,0
24734,1
16623,0
13916,0
10965,1
23712,0
26162,0
18798,0
10183,0
4932,1
10558,0
19545,0
5849,0
32215,0
15830,1
30820,1
26748,1
11036,0
16543,1
20478,0
12940,0
18924,0
23184,0
22427,1
608,0
21934,0
24417,0
21025,0
